;Cluster;Wochentag;Ankunftszeit;Nummer;Pausentyp;Kapazitaet;Max_Leistung;SOC;Pausenlaenge;Ladesäule;Zeit_DateTime;Ankunftszeit_total;LoadStatus
13702;2;2;715;183;Schnelllader;960;1000;0,386356056716762;45;HPC;2021-01-02 11:55:00;2155;1
13703;2;2;720;184;Schnelllader;960;1000;0,3762395926391214;45;HPC;2021-01-02 12:00:00;2160;1
13705;2;2;720;186;Schnelllader;960;1000;0,3720180657973104;45;HPC;2021-01-02 12:00:00;2160;1
13707;2;2;740;188;Schnelllader;960;1000;0,3945601506413013;45;HPC;2021-01-02 12:20:00;2180;1
13709;2;2;750;190;Schnelllader;840;1000;0,4855806748962153;45;HPC;2021-01-02 12:30:00;2190;1
13710;2;2;765;191;Schnelllader;960;1000;0,4771157619789485;45;HPC;2021-01-02 12:45:00;2205;1
13711;2;2;765;192;Schnelllader;960;1000;0,3713054854725821;45;HPC;2021-01-02 12:45:00;2205;1
13713;2;2;775;194;Schnelllader;960;1000;0,3841060203829793;45;HPC;2021-01-02 12:55:00;2215;1
13715;2;2;795;196;Schnelllader;960;1000;0,4437685126088454;45;HPC;2021-01-02 13:15:00;2235;1
13716;2;2;800;197;Schnelllader;960;1000;0,4487776782670021;45;HPC;2021-01-02 13:20:00;2240;1
13717;2;2;815;198;Schnelllader;960;1000;0,4698067717536919;45;HPC;2021-01-02 13:35:00;2255;1
13718;2;2;820;199;Schnelllader;960;1000;0,4555963270416368;45;HPC;2021-01-02 13:40:00;2260;1
13720;2;2;825;201;Schnelllader;840;1000;0,378337825940511;45;HPC;2021-01-02 13:45:00;2265;1
13721;2;2;850;202;Schnelllader;840;1000;0,4390420386942332;45;HPC;2021-01-02 14:10:00;2290;1
13722;2;2;880;203;Schnelllader;720;1000;0,4331723012559534;45;HPC;2021-01-02 14:40:00;2320;1
13723;2;2;880;204;Schnelllader;720;1000;0,4298286868453681;45;HPC;2021-01-02 14:40:00;2320;1
13725;2;2;885;206;Schnelllader;840;1000;0,418120917645534;45;HPC;2021-01-02 14:45:00;2325;1
13727;2;2;890;208;Schnelllader;960;1000;0,432780974781794;45;HPC;2021-01-02 14:50:00;2330;1
13753;2;2;1035;234;Schnelllader;840;1000;0,3775468668119826;45;HPC;2021-01-02 17:15:00;2475;1
13832;2;3;505;313;Schnelllader;840;1000;0,5559954543351399;45;HPC;2021-01-03 08:25:00;3385;1
13833;2;3;515;314;Schnelllader;960;1000;0,5495055478294198;45;HPC;2021-01-03 08:35:00;3395;1
13834;2;3;535;315;Schnelllader;720;1000;0,4295848806465459;45;HPC;2021-01-03 08:55:00;3415;1
13835;2;3;550;316;Schnelllader;960;1000;0,3696461449221687;45;HPC;2021-01-03 09:10:00;3430;1
13837;2;3;590;318;Schnelllader;960;1000;0,5137045800412323;45;HPC;2021-01-03 09:50:00;3470;1
13838;2;3;595;319;Schnelllader;720;1000;0,4757729299632078;45;HPC;2021-01-03 09:55:00;3475;1
13839;2;3;615;320;Schnelllader;960;1000;0,3678308167137645;45;HPC;2021-01-03 10:15:00;3495;1
13840;2;3;615;321;Schnelllader;840;1000;0,4008437508314735;45;HPC;2021-01-03 10:15:00;3495;1
13841;2;3;620;322;Schnelllader;720;1000;0,4949629707169023;45;HPC;2021-01-03 10:20:00;3500;1
13843;2;3;635;324;Schnelllader;720;1000;0,4309144609885251;45;HPC;2021-01-03 10:35:00;3515;1
13844;2;3;635;325;Schnelllader;960;1000;0,3759640563573329;45;HPC;2021-01-03 10:35:00;3515;1
13846;2;3;635;327;Schnelllader;720;1000;0,4900907431886552;45;HPC;2021-01-03 10:35:00;3515;1
13848;2;3;650;329;Schnelllader;840;1000;0,4284539526739345;45;HPC;2021-01-03 10:50:00;3530;1
13849;2;3;650;330;Schnelllader;960;1000;0,4120335359541199;45;HPC;2021-01-03 10:50:00;3530;1
13853;2;3;665;334;Schnelllader;960;1000;0,447442371911491;45;HPC;2021-01-03 11:05:00;3545;1
13854;2;3;665;335;Schnelllader;840;1000;0,4758089957869015;45;HPC;2021-01-03 11:05:00;3545;1
13855;2;3;665;336;Schnelllader;960;1000;0,3624584153632561;45;HPC;2021-01-03 11:05:00;3545;1
13856;2;3;675;337;Schnelllader;840;1000;0,4782372416630422;45;HPC;2021-01-03 11:15:00;3555;1
13860;2;3;705;341;Schnelllader;960;1000;0,3954618033615988;45;HPC;2021-01-03 11:45:00;3585;1
13862;2;3;715;343;Schnelllader;840;1000;0,4872897121480309;45;HPC;2021-01-03 11:55:00;3595;1
13863;2;3;740;344;Schnelllader;720;1000;0,4592984759793027;45;HPC;2021-01-03 12:20:00;3620;1
13865;2;3;750;346;Schnelllader;720;1000;0,4594179625877874;45;HPC;2021-01-03 12:30:00;3630;1
13866;2;3;750;347;Schnelllader;960;1000;0,4485438223668661;45;HPC;2021-01-03 12:30:00;3630;1
13869;2;3;775;350;Schnelllader;960;1000;0,4090743978731098;45;HPC;2021-01-03 12:55:00;3655;1
13871;2;3;790;352;Schnelllader;840;1000;0,4066560203969817;45;HPC;2021-01-03 13:10:00;3670;1
13872;2;3;800;353;Schnelllader;960;1000;0,4222963492849814;45;HPC;2021-01-03 13:20:00;3680;1
13873;2;3;810;354;Schnelllader;840;1000;0,4594441840737961;45;HPC;2021-01-03 13:30:00;3690;1
13875;2;3;820;356;Schnelllader;840;1000;0,4028493747061512;45;HPC;2021-01-03 13:40:00;3700;1
13876;2;3;820;357;Schnelllader;840;1000;0,4599163204634593;45;HPC;2021-01-03 13:40:00;3700;1
13877;2;3;840;358;Schnelllader;840;1000;0,3920967074276087;45;HPC;2021-01-03 14:00:00;3720;1
13885;2;3;890;366;Schnelllader;840;1000;0,3984012292402694;45;HPC;2021-01-03 14:50:00;3770;1
13896;2;3;970;377;Schnelllader;840;1000;0,4148275053680703;45;HPC;2021-01-03 16:10:00;3850;1
13898;2;3;1000;379;Schnelllader;840;1000;0,4032103262626483;45;HPC;2021-01-03 16:40:00;3880;1
13899;2;3;1005;380;Schnelllader;960;1000;0,359321565614017;45;HPC;2021-01-03 16:45:00;3885;1
13917;2;3;1095;398;Schnelllader;960;1000;0,3753073003099662;45;HPC;2021-01-03 18:15:00;3975;1
13990;2;4;530;471;Schnelllader;720;1000;0,4160646521974405;45;HPC;2021-01-04 08:50:00;4850;1
13991;2;4;540;472;Schnelllader;720;1000;0,4773804216308503;45;HPC;2021-01-04 09:00:00;4860;1
13992;2;4;560;473;Schnelllader;960;1000;0,3812694058586889;45;HPC;2021-01-04 09:20:00;4880;1
13993;2;4;590;474;Schnelllader;960;1000;0,3930311086591356;45;HPC;2021-01-04 09:50:00;4910;1
13994;2;4;595;475;Schnelllader;960;1000;0,4035794094872367;45;HPC;2021-01-04 09:55:00;4915;1
13996;2;4;600;477;Schnelllader;720;1000;0,4869985082877917;45;HPC;2021-01-04 10:00:00;4920;1
13998;2;4;610;479;Schnelllader;720;1000;0,5122643921108124;45;HPC;2021-01-04 10:10:00;4930;1
14000;2;4;615;481;Schnelllader;960;1000;0,4820369867070648;45;HPC;2021-01-04 10:15:00;4935;1
14001;2;4;630;482;Schnelllader;840;1000;0,4599034156721832;45;HPC;2021-01-04 10:30:00;4950;1
14002;2;4;630;483;Schnelllader;720;1000;0,4955799394066773;45;HPC;2021-01-04 10:30:00;4950;1
14003;2;4;630;484;Schnelllader;840;1000;0,4879822341565784;45;HPC;2021-01-04 10:30:00;4950;1
14007;2;4;650;488;Schnelllader;840;1000;0,4949679494999336;45;HPC;2021-01-04 10:50:00;4970;1
14008;2;4;655;489;Schnelllader;960;1000;0,4613474889857099;45;HPC;2021-01-04 10:55:00;4975;1
14009;2;4;660;490;Schnelllader;960;1000;0,4581825653259119;45;HPC;2021-01-04 11:00:00;4980;1
14011;2;4;670;492;Schnelllader;720;1000;0,4440814058757791;45;HPC;2021-01-04 11:10:00;4990;1
14012;2;4;675;493;Schnelllader;960;1000;0,3936688461865311;45;HPC;2021-01-04 11:15:00;4995;1
14013;2;4;680;494;Schnelllader;960;1000;0,4561587709442153;45;HPC;2021-01-04 11:20:00;5000;1
14014;2;4;680;495;Schnelllader;960;1000;0,3986447186365099;45;HPC;2021-01-04 11:20:00;5000;1
14015;2;4;690;496;Schnelllader;840;1000;0,4427726149461147;45;HPC;2021-01-04 11:30:00;5010;1
14020;2;4;705;501;Schnelllader;960;1000;0,436951935680884;45;HPC;2021-01-04 11:45:00;5025;1
14021;2;4;720;502;Schnelllader;960;1000;0,4517731728498187;45;HPC;2021-01-04 12:00:00;5040;1
14023;2;4;735;504;Schnelllader;840;1000;0,4782526518057328;45;HPC;2021-01-04 12:15:00;5055;1
14024;2;4;735;505;Schnelllader;840;1000;0,4073933647657096;45;HPC;2021-01-04 12:15:00;5055;1
14025;2;4;755;506;Schnelllader;840;1000;0,4279019947347992;45;HPC;2021-01-04 12:35:00;5075;1
14026;2;4;760;507;Schnelllader;840;1000;0,4701144656534147;45;HPC;2021-01-04 12:40:00;5080;1
14029;2;4;775;510;Schnelllader;960;1000;0,4758597137033524;45;HPC;2021-01-04 12:55:00;5095;1
14030;2;4;795;511;Schnelllader;960;1000;0,3875318092746565;45;HPC;2021-01-04 13:15:00;5115;1
14031;2;4;795;512;Schnelllader;960;1000;0,4762923695488505;45;HPC;2021-01-04 13:15:00;5115;1
14032;2;4;800;513;Schnelllader;840;1000;0,4392918368120417;45;HPC;2021-01-04 13:20:00;5120;1
14035;2;4;825;516;Schnelllader;960;1000;0,4335124182552839;45;HPC;2021-01-04 13:45:00;5145;1
14036;2;4;830;517;Schnelllader;960;1000;0,4674219962619069;45;HPC;2021-01-04 13:50:00;5150;1
14038;2;4;855;519;Schnelllader;840;1000;0,4272185782900903;45;HPC;2021-01-04 14:15:00;5175;1
14042;2;4;865;523;Schnelllader;960;1000;0,4425345983978594;45;HPC;2021-01-04 14:25:00;5185;1
14049;2;4;915;530;Schnelllader;720;1000;0,4235558110500467;45;HPC;2021-01-04 15:15:00;5235;1
14067;2;4;1030;548;Schnelllader;960;1000;0,3794291250921822;45;HPC;2021-01-04 17:10:00;5350;1
14076;2;4;1055;557;Schnelllader;840;1000;0,3874581417735032;45;HPC;2021-01-04 17:35:00;5375;1
14078;2;4;1070;559;Schnelllader;960;1000;0,3935185188947886;45;HPC;2021-01-04 17:50:00;5390;1
14080;2;4;1080;561;Schnelllader;960;1000;0,3675626130714323;45;HPC;2021-01-04 18:00:00;5400;1
14106;2;4;1200;587;Schnelllader;960;1000;0,3546814781186443;45;HPC;2021-01-04 20:00:00;5520;1
14142;2;5;475;623;Schnelllader;960;1000;0,4251859265624315;45;HPC;2021-01-05 07:55:00;6235;1
14143;2;5;530;624;Schnelllader;960;1000;0,4974893956888055;45;HPC;2021-01-05 08:50:00;6290;1
14147;2;5;620;628;Schnelllader;960;1000;0,5023288017292955;45;HPC;2021-01-05 10:20:00;6380;1
14148;2;5;625;629;Schnelllader;960;1000;0,4512958770797582;45;HPC;2021-01-05 10:25:00;6385;1
14151;2;5;640;632;Schnelllader;960;1000;0,3696282249132141;45;HPC;2021-01-05 10:40:00;6400;1
14152;2;5;640;633;Schnelllader;840;1000;0,4185936184581496;45;HPC;2021-01-05 10:40:00;6400;1
14153;2;5;645;634;Schnelllader;960;1000;0,4982552647048613;45;HPC;2021-01-05 10:45:00;6405;1
14154;2;5;655;635;Schnelllader;960;1000;0,4811240442388439;45;HPC;2021-01-05 10:55:00;6415;1
14155;2;5;660;636;Schnelllader;960;1000;0,4655431007070515;45;HPC;2021-01-05 11:00:00;6420;1
14156;2;5;675;637;Schnelllader;960;1000;0,4007161944365602;45;HPC;2021-01-05 11:15:00;6435;1
14157;2;5;690;638;Schnelllader;960;1000;0,4106780471888138;45;HPC;2021-01-05 11:30:00;6450;1
14158;2;5;695;639;Schnelllader;960;1000;0,4707611292987749;45;HPC;2021-01-05 11:35:00;6455;1
14161;2;5;720;642;Schnelllader;600;1000;0,4762632486498107;45;HPC;2021-01-05 12:00:00;6480;1
14162;2;5;725;643;Schnelllader;840;1000;0,483804676217945;45;HPC;2021-01-05 12:05:00;6485;1
14164;2;5;735;645;Schnelllader;960;1000;0,4818904167561186;45;HPC;2021-01-05 12:15:00;6495;1
14165;2;5;745;646;Schnelllader;960;1000;0,4782539929667539;45;HPC;2021-01-05 12:25:00;6505;1
14166;2;5;750;647;Schnelllader;840;1000;0,4770894459299423;45;HPC;2021-01-05 12:30:00;6510;1
14167;2;5;760;648;Schnelllader;960;1000;0,4844509500435491;45;HPC;2021-01-05 12:40:00;6520;1
14168;2;5;760;649;Schnelllader;840;1000;0,3811989659367548;45;HPC;2021-01-05 12:40:00;6520;1
14174;2;5;820;655;Schnelllader;960;1000;0,4218620187635745;45;HPC;2021-01-05 13:40:00;6580;1
14180;2;5;870;661;Schnelllader;960;1000;0,3899682755626431;45;HPC;2021-01-05 14:30:00;6630;1
14187;2;5;915;668;Schnelllader;840;1000;0,4247778942774964;45;HPC;2021-01-05 15:15:00;6675;1
14188;2;5;925;669;Schnelllader;840;1000;0,4087612552629336;45;HPC;2021-01-05 15:25:00;6685;1
14189;2;5;925;670;Schnelllader;960;1000;0,4281676774751245;45;HPC;2021-01-05 15:25:00;6685;1
14190;2;5;935;671;Schnelllader;960;1000;0,3763838352201639;45;HPC;2021-01-05 15:35:00;6695;1
14205;2;5;1030;686;Schnelllader;840;1000;0,4085055900688018;45;HPC;2021-01-05 17:10:00;6790;1
14211;2;5;1080;692;Schnelllader;960;1000;0,3867971267669171;45;HPC;2021-01-05 18:00:00;6840;1
14214;2;5;1090;695;Schnelllader;960;1000;0,3852896916486685;45;HPC;2021-01-05 18:10:00;6850;1
14269;2;6;600;750;Schnelllader;960;1000;0,4065354721789421;45;HPC;2021-01-06 10:00:00;7800;1
14270;2;6;665;751;Schnelllader;720;1000;0,4563928127153533;45;HPC;2021-01-06 11:05:00;7865;1
14271;2;6;665;752;Schnelllader;960;1000;0,4041931170866989;45;HPC;2021-01-06 11:05:00;7865;1
14273;2;6;680;754;Schnelllader;960;1000;0,3939457734558056;45;HPC;2021-01-06 11:20:00;7880;1
14276;2;6;770;757;Schnelllader;960;1000;0,3804397978545501;45;HPC;2021-01-06 12:50:00;7970;1
14278;2;6;825;759;Schnelllader;960;1000;0,4609799396083381;45;HPC;2021-01-06 13:45:00;8025;1
14279;2;6;860;760;Schnelllader;840;1000;0,3923566348459725;45;HPC;2021-01-06 14:20:00;8060;1
14283;2;6;905;764;Schnelllader;960;1000;0,3772307790367772;45;HPC;2021-01-06 15:05:00;8105;1
14294;2;6;1080;775;Schnelllader;960;1000;0,3606144986645844;45;HPC;2021-01-06 18:00:00;8280;1
14322;2;7;550;803;Schnelllader;960;1000;0,5198235977926821;45;HPC;2021-01-07 09:10:00;9190;1
14325;2;7;665;806;Schnelllader;840;1000;0,4264762641253995;45;HPC;2021-01-07 11:05:00;9305;1
14335;2;8;500;816;Schnelllader;720;1000;0,5341587092154165;45;HPC;2021-01-08 08:20:00;10580;1
14340;2;8;615;821;Schnelllader;960;1000;0,3516252881390325;45;HPC;2021-01-08 10:15:00;10695;1
14341;2;8;620;822;Schnelllader;600;1000;0,4800786986451436;45;HPC;2021-01-08 10:20:00;10700;1
14342;2;8;625;823;Schnelllader;840;1000;0,4905458131656584;45;HPC;2021-01-08 10:25:00;10705;1
14344;2;8;630;825;Schnelllader;840;1000;0,496513163251975;45;HPC;2021-01-08 10:30:00;10710;1
14345;2;8;640;826;Schnelllader;840;1000;0,4140179232858406;45;HPC;2021-01-08 10:40:00;10720;1
14346;2;8;650;827;Schnelllader;960;1000;0,3510519629279254;45;HPC;2021-01-08 10:50:00;10730;1
14347;2;8;650;828;Schnelllader;960;1000;0,4211164660657315;45;HPC;2021-01-08 10:50:00;10730;1
14348;2;8;655;829;Schnelllader;960;1000;0,4926844064839806;45;HPC;2021-01-08 10:55:00;10735;1
14349;2;8;665;830;Schnelllader;840;1000;0,3996572246008609;45;HPC;2021-01-08 11:05:00;10745;1
14353;2;8;680;834;Schnelllader;960;1000;0,5079670451518483;45;HPC;2021-01-08 11:20:00;10760;1
14354;2;8;690;835;Schnelllader;840;1000;0,4040417223976725;45;HPC;2021-01-08 11:30:00;10770;1
14355;2;8;700;836;Schnelllader;720;1000;0,4571883172767456;45;HPC;2021-01-08 11:40:00;10780;1
14357;2;8;705;838;Schnelllader;840;1000;0,3904597518595052;45;HPC;2021-01-08 11:45:00;10785;1
14358;2;8;705;839;Schnelllader;840;1000;0,3778877956252577;45;HPC;2021-01-08 11:45:00;10785;1
14362;2;8;745;843;Schnelllader;960;1000;0,432335296702069;45;HPC;2021-01-08 12:25:00;10825;1
14363;2;8;750;844;Schnelllader;960;1000;0,456061988316993;45;HPC;2021-01-08 12:30:00;10830;1
14364;2;8;750;845;Schnelllader;960;1000;0,482738023657823;45;HPC;2021-01-08 12:30:00;10830;1
14365;2;8;755;846;Schnelllader;960;1000;0,3689476007600873;45;HPC;2021-01-08 12:35:00;10835;1
14366;2;8;755;847;Schnelllader;960;1000;0,3545265655530156;45;HPC;2021-01-08 12:35:00;10835;1
14367;2;8;760;848;Schnelllader;720;1000;0,4814936178556016;45;HPC;2021-01-08 12:40:00;10840;1
14370;2;8;785;851;Schnelllader;960;1000;0,4623186665051167;45;HPC;2021-01-08 13:05:00;10865;1
14372;2;8;790;853;Schnelllader;960;1000;0,3755243825977366;45;HPC;2021-01-08 13:10:00;10870;1
14375;2;8;815;856;Schnelllader;840;1000;0,4591039243328426;45;HPC;2021-01-08 13:35:00;10895;1
14376;2;8;815;857;Schnelllader;960;1000;0,4420150008643441;45;HPC;2021-01-08 13:35:00;10895;1
14378;2;8;815;859;Schnelllader;960;1000;0,3989797831137693;45;HPC;2021-01-08 13:35:00;10895;1
14383;2;8;865;864;Schnelllader;960;1000;0,3882478667780623;45;HPC;2021-01-08 14:25:00;10945;1
14386;2;8;900;867;Schnelllader;960;1000;0,4384104488979842;45;HPC;2021-01-08 15:00:00;10980;1
14391;2;8;950;872;Schnelllader;960;1000;0,3871480848409063;45;HPC;2021-01-08 15:50:00;11030;1
14392;2;8;950;873;Schnelllader;720;1000;0,4207060201508383;45;HPC;2021-01-08 15:50:00;11030;1
14400;2;8;1010;881;Schnelllader;960;1000;0,4093198482706078;45;HPC;2021-01-08 16:50:00;11090;1
14404;2;8;1030;885;Schnelllader;960;1000;0,3935613436533719;45;HPC;2021-01-08 17:10:00;11110;1
14481;2;9;530;962;Schnelllader;960;1000;0,54057803858754;45;HPC;2021-01-09 08:50:00;12050;1
14482;2;9;530;963;Schnelllader;840;1000;0,3849045358516473;45;HPC;2021-01-09 08:50:00;12050;1
14483;2;9;555;964;Schnelllader;840;1000;0,4367948462310088;45;HPC;2021-01-09 09:15:00;12075;1
14485;2;9;575;966;Schnelllader;960;1000;0,4661672713040235;45;HPC;2021-01-09 09:35:00;12095;1
14486;2;9;575;967;Schnelllader;840;1000;0,395948129082519;45;HPC;2021-01-09 09:35:00;12095;1
14488;2;9;610;969;Schnelllader;840;1000;0,4801801088081979;45;HPC;2021-01-09 10:10:00;12130;1
14490;2;9;610;971;Schnelllader;840;1000;0,4267638705691911;45;HPC;2021-01-09 10:10:00;12130;1
14491;2;9;615;972;Schnelllader;840;1000;0,4382749202009106;45;HPC;2021-01-09 10:15:00;12135;1
14492;2;9;625;973;Schnelllader;960;1000;0,42026240190189;45;HPC;2021-01-09 10:25:00;12145;1
14493;2;9;625;974;Schnelllader;600;1000;0,4696287268854283;45;HPC;2021-01-09 10:25:00;12145;1
14496;2;9;635;977;Schnelllader;840;1000;0,3960614373996639;45;HPC;2021-01-09 10:35:00;12155;1
14497;2;9;640;978;Schnelllader;960;1000;0,427541561574335;45;HPC;2021-01-09 10:40:00;12160;1
14498;2;9;645;979;Schnelllader;960;1000;0,4498393484511746;45;HPC;2021-01-09 10:45:00;12165;1
14500;2;9;650;981;Schnelllader;960;1000;0,4503683969675804;45;HPC;2021-01-09 10:50:00;12170;1
14502;2;9;655;983;Schnelllader;960;1000;0,3942914653589604;45;HPC;2021-01-09 10:55:00;12175;1
14503;2;9;655;984;Schnelllader;960;1000;0,365685751803999;45;HPC;2021-01-09 10:55:00;12175;1
14504;2;9;655;985;Schnelllader;960;1000;0,4827952971731597;45;HPC;2021-01-09 10:55:00;12175;1
14505;2;9;660;986;Schnelllader;960;1000;0,3501876489356693;45;HPC;2021-01-09 11:00:00;12180;1
14506;2;9;670;987;Schnelllader;600;1000;0,4909288219138791;45;HPC;2021-01-09 11:10:00;12190;1
14507;2;9;675;988;Schnelllader;720;1000;0,4740344607373284;45;HPC;2021-01-09 11:15:00;12195;1
14509;2;9;685;990;Schnelllader;960;1000;0,4565905452841262;45;HPC;2021-01-09 11:25:00;12205;1
14511;2;9;690;992;Schnelllader;720;1000;0,4414089152298804;45;HPC;2021-01-09 11:30:00;12210;1
14512;2;9;695;993;Schnelllader;960;1000;0,4585023794142117;45;HPC;2021-01-09 11:35:00;12215;1
14513;2;9;700;994;Schnelllader;960;1000;0,3502229924360243;45;HPC;2021-01-09 11:40:00;12220;1
14514;2;9;710;995;Schnelllader;840;1000;0,4952766280094079;45;HPC;2021-01-09 11:50:00;12230;1
14516;2;9;720;997;Schnelllader;720;1000;0,416162263111195;45;HPC;2021-01-09 12:00:00;12240;1
14519;2;9;730;1000;Schnelllader;720;1000;0,4668631836202904;45;HPC;2021-01-09 12:10:00;12250;1
14520;2;9;730;1001;Schnelllader;960;1000;0,4169999966690116;45;HPC;2021-01-09 12:10:00;12250;1
14525;2;9;765;1006;Schnelllader;960;1000;0,4358577043297918;45;HPC;2021-01-09 12:45:00;12285;1
14528;2;9;790;1009;Schnelllader;960;1000;0,4507278015014671;45;HPC;2021-01-09 13:10:00;12310;1
14530;2;9;800;1011;Schnelllader;720;1000;0,467548875205212;45;HPC;2021-01-09 13:20:00;12320;1
14532;2;9;810;1013;Schnelllader;840;1000;0,4194041037321627;45;HPC;2021-01-09 13:30:00;12330;1
